name,state_code,city,founded_at,first_funding_at,last_funding_at,funding_rounds,funding_total_usd,category_code,status,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,months_to_first_funding,months_to_last_funding,label
Filmzu,CA,Los Angeles,2012-09-01,2012-09-10,2012-09-10,1,50000,social,operating,0,0,0,0,0,0,0,0,0,1,0,0,Failure
Filtrbox,CA,Palo Alto,2007-04-01,2007-08-01,2009-02-17,3,1915000,web,acquired,0,1,0,0,0,0,0,0,0,0,4,22,Success
Fina Technologies,MA,Cambridge,2008-01-01,2009-12-10,2009-12-10,1,4500000,analytics,operating,0,0,0,0,0,0,0,0,0,1,23,23,Failure
Finalta,MA,Bedford,2011-03-01,2011-10-26,2013-03-01,3,2050000,software,operating,1,0,0,0,0,0,0,0,0,0,7,24,Failure
Financial Guard,UT,Salt Lake City,2009-12-01,2013-07-15,2013-07-15,1,2000000,web,operating,0,1,0,0,0,0,0,0,0,0,43,43,Failure
Find That File,PA,Erie,2008-02-01,2008-01-01,2008-01-01,1,250000,search,operating,0,0,0,0,0,0,0,0,0,1,1,1,Failure
FindMySong,CA,Los Angeles,2011-12-11,2013-01-13,2013-06-12,3,375000,web,operating,0,1,0,0,0,0,0,0,0,0,13,18,Failure
FindTheBest,CA,Summerland,2009-05-01,2010-12-01,2013-03-05,3,17000000,search,operating,0,0,0,0,0,0,0,0,0,1,19,46,Success
Findery,CA,San Francisco,2011-01-01,2012-02-16,2012-02-16,1,2000000,web,operating,0,1,0,0,0,0,0,0,0,0,13,13,Failure
Fingerprint,CA,San Francisco,2010-07-01,2011-04-01,2012-09-06,2,9150000,games_video,operating,0,0,0,0,0,1,0,0,0,0,9,26,Success
Finjan,NY,New York,1996-01-01,2006-02-08,2008-11-19,2,32000000,enterprise,acquired,0,0,0,1,0,0,0,0,0,0,121,154,Success
Finsphere,WA,Bellevue,2007-01-01,2008-06-06,2012-01-23,3,30200000,mobile,operating,0,0,1,0,0,0,0,0,0,0,17,60,Success
Fios,OR,Portland,1999-01-01,2005-08-22,2005-08-22,1,6500000,software,operating,1,0,0,0,0,0,0,0,0,0,79,79,Failure
FireEye,CA,Milpitas,2004-01-01,2005-01-01,2013-09-16,6,88342500,security,ipo,0,0,0,0,0,0,0,0,0,1,12,116,Success
FireHost,TX,Richardson,2009-01-01,2010-03-11,2013-06-12,4,34000000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,14,53,Success
FireStar Software,MA,Boxborough,2001-01-01,2006-01-03,2006-01-03,1,980000,software,operating,1,0,0,0,0,0,0,0,0,0,60,60,Failure
Firebase,CA,San Francisco,2009-04-01,2012-05-24,2013-06-20,2,7000000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,37,50,Failure
Firefly BioWorks,MA,Cambridge,2010-01-01,2011-10-21,2013-04-16,3,2620000,biotech,operating,0,0,0,0,0,0,0,1,0,0,21,39,Failure
Firefly Energy,IL,Peoria,2003-05-01,2004-10-14,2008-10-15,4,31000000,cleantech,operating,0,0,0,0,0,0,0,0,0,1,17,65,Success
Firefly Mobile,FL,Miami Beach,2003-01-01,2005-01-01,2006-10-19,3,43300000,mobile,operating,0,0,1,0,0,0,0,0,0,0,24,45,Success
Firespotter Labs,CA,San Francisco,2011-04-01,2011-05-04,2012-07-19,2,18000000,web,operating,0,1,0,0,0,0,0,0,0,0,1,15,Success
Firethorn,GA,Atlanta,2001-01-01,2006-03-01,2007-01-02,3,25131611,mobile,acquired,0,0,1,0,0,0,0,0,0,0,62,72,Success
Firetide,CA,Campbell,2003-01-01,2003-06-03,2009-09-30,4,39790000,mobile,operating,0,0,1,0,0,0,0,0,0,0,5,80,Success
Firm58,IL,Chicago,2005-01-01,2007-04-04,2010-06-03,3,19200000,software,operating,1,0,0,0,0,0,0,0,0,0,27,65,Success
First Service Networks,AZ,Scottsdale,1966-01-01,2011-08-29,2011-08-29,1,10000000,software,operating,1,0,0,0,0,0,0,0,0,0,547,547,Success
First To File,CA,San Mateo,1998-01-01,2009-03-04,2012-09-11,4,2167701,software,operating,1,0,0,0,0,0,0,0,0,0,134,176,Failure
First30Days,KY,Louisville,2008-02-01,2007-01-01,2007-02-11,2,5000000,web,operating,0,1,0,0,0,0,0,0,0,0,13,12,Failure
FirstBest,MA,Bedford,2006-01-01,2012-04-03,2012-04-03,1,10000000,software,operating,1,0,0,0,0,0,0,0,0,0,75,75,Success
FirstFuel Software,MA,Lexington,2011-09-01,2011-09-22,2012-02-23,2,12400000,analytics,operating,0,0,0,0,0,0,0,0,0,1,0,5,Success
FirstRain,CA,San Mateo,2000-01-01,2006-04-27,2011-08-02,4,45986727,analytics,operating,0,0,0,0,0,0,0,0,0,1,75,139,Success
FiscalNote,CA,Sunnyvale,2013-04-01,2013-06-01,2013-09-11,3,1231500,enterprise,operating,0,0,0,1,0,0,0,0,0,0,2,5,Failure
FishNet Security,KS,Overland Park,1996-01-01,2005-01-05,2005-01-05,1,12000000,security,operating,0,0,0,0,0,0,0,0,0,1,108,108,Success
Fishbowl,VA,Alexandria,2000-01-01,2007-04-20,2008-03-27,2,19000000,advertising,operating,0,0,0,0,1,0,0,0,0,0,87,98,Success
Fisker Automotive,CA,Irvine,2008-01-01,2008-01-14,2012-04-02,9,1451000000,automotive,operating,0,0,0,0,0,0,0,0,0,1,0,51,Success
FitLinxx,CT,Shelton,1993-01-01,2006-09-12,2006-09-12,1,4100000,software,operating,1,0,0,0,0,0,0,0,0,0,164,164,Failure
FitStar,CA,San Francisco,2012-04-01,2012-12-20,2013-06-20,2,5000000,health,operating,0,0,0,0,0,0,0,0,0,1,8,14,Failure
Fitbit,CA,San Francisco,2007-10-01,2008-10-10,2013-08-13,4,66000000,health,operating,0,0,0,0,0,0,0,0,0,1,12,70,Success
FitnessKeeper,MA,Boston,2008-01-01,2009-11-30,2011-11-21,3,11510000,health,operating,0,0,0,0,0,0,0,0,0,1,22,46,Success
Fitocracy,NY,New York,2010-10-01,2011-09-01,2011-09-01,1,250000,web,operating,0,1,0,0,0,0,0,0,0,0,11,11,Failure
Five Prime Therapeutics,CA,San Francisco,2002-01-01,2005-02-08,2013-09-18,4,117000000,biotech,ipo,0,0,0,0,0,0,0,1,0,0,37,140,Success
Five Star Technologies,OH,Cleveland,1999-01-01,2006-11-30,2009-11-24,3,13222860,other,operating,0,0,0,0,0,0,0,0,0,1,94,130,Success
Five9,CA,San Ramon,2001-01-01,2005-01-01,2013-05-29,6,84100000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,48,148,Success
FiveRuns,TX,Austin,2005-02-01,2005-09-01,2007-10-28,2,9200000,web,acquired,0,1,0,0,0,0,0,0,0,0,7,32,Success
Fixya,CA,San Mateo,2005-01-01,2007-01-01,2008-03-18,2,8000000,web,operating,0,1,0,0,0,0,0,0,0,0,24,38,Success
FlashSoft,CA,Sunnyvale,2009-11-25,2011-06-28,2011-06-28,1,3000000,software,acquired,1,0,0,0,0,0,0,0,0,0,19,19,Success
FlashStarts,OH,Cleveland,2013-01-01,2013-06-01,2013-06-01,1,14000,software,operating,1,0,0,0,0,0,0,0,0,0,5,5,Failure
Flashnotes,MA,Boston,2009-01-01,2012-10-25,2013-07-24,2,3300000,education,operating,0,0,0,0,0,0,0,0,0,1,45,54,Failure
Flat World Knowledge,NY,Irvington,2007-01-01,2008-10-21,2011-04-08,5,26200000,software,operating,1,0,0,0,0,0,0,0,0,0,21,51,Success
FleetMatics,IL,Rolling Meadows,2004-10-22,2008-08-10,2010-12-06,2,93000000,software,operating,1,0,0,0,0,0,0,0,0,0,46,74,Success
FlexEnergy,CA,Irvine,2004-01-01,2009-12-11,2012-01-06,3,23700000,cleantech,operating,0,0,0,0,0,0,0,0,0,1,71,96,Success
FlexMinder,WA,Seattle,2011-01-01,2011-11-01,2013-01-30,3,1570000,health,operating,0,0,0,0,0,0,0,0,0,1,10,24,Failure
Flexion Therapeutics,MA,Woburn,2007-01-01,2009-10-01,2012-12-04,3,62000000,biotech,operating,0,0,0,0,0,0,0,1,0,0,33,71,Success
Flextrip,CO,Boulder,2010-09-01,2011-08-01,2011-11-01,2,350000,travel,acquired,0,0,0,0,0,0,0,0,0,1,11,14,Success
FlickIM,CA,Berkeley,2006-12-01,2007-03-01,2007-03-01,1,1600000,mobile,operating,0,0,1,0,0,0,0,0,0,0,3,3,Failure
FlightCar,CA,San Mateo,2012-02-01,2012-02-01,2013-04-16,4,6110000,ecommerce,operating,0,0,0,0,0,0,1,0,0,0,0,14,Failure
Flightfox,CA,Mountain View,2012-01-01,2012-05-29,2012-05-29,1,800000,web,operating,0,1,0,0,0,0,0,0,0,0,4,4,Failure
Flingo,CA,San Francisco,2008-11-01,2012-02-07,2012-05-02,2,8000000,advertising,operating,0,0,0,0,1,0,0,0,0,0,39,42,Success
FlipKey,MA,Boston,2007-01-01,2007-12-01,2008-08-20,2,500000,web,acquired,0,1,0,0,0,0,0,0,0,0,11,19,Success
Flipboard,CA,Palo Alto,2010-12-01,2010-07-20,2013-09-23,3,110500000,news,operating,0,0,0,0,0,0,0,0,0,1,5,33,Success
Flipps,NY,Uniondale,2010-05-30,2012-12-17,2012-12-17,1,457835,mobile,operating,0,0,1,0,0,0,0,0,0,0,31,31,Failure
Flipswap,CA,Torrance,2005-01-01,2008-11-12,2008-11-12,1,14000000,mobile,operating,0,0,1,0,0,0,0,0,0,0,46,46,Success
Fliptop,CA,San Francisco,2011-01-01,2011-06-01,2013-03-01,3,5200000,software,operating,1,0,0,0,0,0,0,0,0,0,5,26,Failure
Fliptu,CA,Los Angeles,2011-10-01,2012-03-01,2012-03-01,1,175000,social,operating,0,0,0,0,0,0,0,0,0,1,5,5,Failure
Fliqz,CA,Emeryville,2005-05-10,2006-01-01,2009-01-01,3,12200000,games_video,acquired,0,0,0,0,0,1,0,0,0,0,8,44,Success
Flirq,PA,Philadelphia,2011-09-01,2011-09-12,2012-02-01,2,50000,web,operating,0,1,0,0,0,0,0,0,0,0,0,5,Failure
Flite,CA,San Francisco,2006-01-01,2011-03-08,2013-06-12,2,21000000,advertising,operating,0,0,0,0,1,0,0,0,0,0,62,89,Success
Flixster,CA,San Francisco,2006-01-20,2006-02-01,2008-04-04,3,7175000,web,acquired,0,1,0,0,0,0,0,0,0,0,1,27,Success
FloDesign Wind Turbine,MA,Wilbraham,1990-01-01,2010-01-19,2010-01-19,1,34500000,manufacturing,operating,0,0,0,0,0,0,0,0,0,1,240,240,Success
FloQast,CA,Venice,2013-01-01,2013-06-28,2013-06-28,1,50000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,5,5,Failure
Flock,CA,Menlo Park,2005-01-01,2005-01-01,2008-05-21,5,28300000,web,acquired,0,1,0,0,0,0,0,0,0,0,0,40,Success
Flomio,FL,Miami Beach,2011-05-01,2012-01-01,2012-07-27,2,543000,ecommerce,operating,0,0,0,0,0,0,1,0,0,0,8,14,Failure
Floored,NY,New York,2012-07-01,2012-12-01,2012-12-01,1,1100000,software,operating,1,0,0,0,0,0,0,0,0,0,5,5,Failure
Flotype,CA,Berkeley,2010-10-03,2012-01-05,2012-01-05,1,1400000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,15,15,Failure
Flow Search Corporation,NY,Brooklyn,2010-01-01,2011-10-27,2012-10-01,2,6427926,enterprise,operating,0,0,0,1,0,0,0,0,0,0,21,33,Failure
FlowCardia,CA,Sunnnyvale,2002-01-01,2007-08-30,2007-08-30,1,30000000,biotech,operating,0,0,0,0,0,0,0,1,0,0,67,67,Success
FlowMedica,CA,Fremont,2002-01-01,2005-11-08,2005-11-08,1,15000000,biotech,operating,0,0,0,0,0,0,0,1,0,0,46,46,Success
FlowPlay,WA,Seattle,2006-12-01,2007-05-01,2012-02-27,3,4300000,games_video,operating,0,0,0,0,0,1,0,0,0,0,5,62,Failure
Flowgram,CA,San Francisco,2007-06-01,2008-01-31,2008-01-31,1,1300000,web,closed,0,1,0,0,0,0,0,0,0,0,7,7,Failure
Flowtown,CA,San Francisco,2009-02-01,2010-08-25,2010-08-25,1,750000,analytics,acquired,0,0,0,0,0,0,0,0,0,1,18,18,Success
Flud,CA,San Diego,2010-10-01,2011-04-13,2012-09-01,3,2100000,enterprise,closed,0,0,0,1,0,0,0,0,0,0,6,23,Failure
Fluencr,NV,Las Vegas,2012-01-01,2013-02-01,2013-09-17,2,335000,web,operating,0,1,0,0,0,0,0,0,0,0,13,20,Failure
Fluid,CA,San Francisco,1999-01-01,2012-02-21,2012-02-21,1,24000000,ecommerce,operating,0,0,0,0,0,0,1,0,0,0,157,157,Success
Fluid Entertainment,CA,Mill Valley,1998-01-01,2008-03-12,2008-03-12,1,3200000,games_video,operating,0,0,0,0,0,1,0,0,0,0,122,122,Failure
Fluidigm,CA,South San Francisco,1999-01-01,2007-01-10,2009-11-19,3,35200000,biotech,operating,0,0,0,0,0,0,0,1,0,0,96,130,Success
Fluidinfo,NY,New York,2010-03-22,2009-09-01,2012-05-02,3,1668735,enterprise,operating,0,0,0,1,0,0,0,0,0,0,6,26,Failure
Fluidnet,MA,Amesbury,2002-01-01,2011-02-23,2011-08-16,2,25500000,medical,operating,0,0,0,0,0,0,0,0,0,1,109,115,Success
Flurry,CA,San Francisco,2005-01-01,2007-03-08,2012-11-01,4,50500000,analytics,operating,0,0,0,0,0,0,0,0,0,1,26,94,Success
Fluther,CA,San Francisco,2007-01-01,2009-09-21,2009-09-21,1,600000,web,acquired,0,1,0,0,0,0,0,0,0,0,32,32,Success
Flutter,CA,Palo Alto,2010-01-01,2012-06-07,2012-06-07,1,1400000,software,operating,1,0,0,0,0,0,0,0,0,0,29,29,Failure
Fluxion Biosciences,CA,South San Francisco,2005-01-01,2007-10-20,2007-10-20,1,7000000,biotech,operating,0,0,0,0,0,0,0,1,0,0,33,33,Failure
FlyCast,PA,Lancaster,2006-01-01,2008-01-01,2009-07-22,2,2100000,mobile,operating,0,0,1,0,0,0,0,0,0,0,24,42,Failure
Flypaper,OH,Cincinnati,1998-01-01,2008-02-01,2008-08-05,2,6500000,web,acquired,0,1,0,0,0,0,0,0,0,0,121,127,Success
Flywheel Software,CA,San Francisco,2010-06-01,2012-06-21,2013-07-31,2,22800000,mobile,operating,0,0,1,0,0,0,0,0,0,0,24,37,Success
Focus,CA,San Francisco,2005-08-01,2008-03-06,2008-03-06,1,12170000,enterprise,closed,0,0,0,1,0,0,0,0,0,0,31,31,Failure
Foldrx Pharmaceuticals,MA,Cambridge,2003-01-01,2010-06-15,2010-06-15,1,29000000,biotech,acquired,0,0,0,0,0,0,0,1,0,0,89,89,Success
FolioDynamix,NY,New York,2007-01-01,2010-12-21,2012-05-15,2,20000000,finance,operating,0,0,0,0,0,0,0,0,0,1,47,64,Success
FonJax,CA,Walnut Creek,2005-01-01,2007-04-10,2007-04-10,1,2200000,consulting,operating,0,0,0,0,0,0,0,0,1,0,27,27,Failure
Fonality,CA,Los Angeles,2003-01-01,2005-06-01,2013-03-13,5,26800000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,29,122,Success
Fondu,NY,New York,2010-02-01,2011-11-01,2011-11-01,1,575000,web,acquired,0,1,0,0,0,0,0,0,0,0,21,21,Success
Foneshow,ME,Portland,2006-09-01,2006-09-01,2009-06-23,3,2075000,mobile,operating,0,0,1,0,0,0,0,0,0,0,0,33,Failure
FooMojo,CA,Redwood City,2007-01-01,2008-12-17,2008-12-17,1,9900000,web,operating,0,1,0,0,0,0,0,0,0,0,23,23,Success
Food Genius,IL,Chicago,2010-05-01,2011-06-01,2013-08-28,5,3575002,analytics,operating,0,0,0,0,0,0,0,0,0,1,13,39,Failure
Food Quality Sensor International,MA,Lexington,2004-01-01,2007-08-27,2007-08-27,1,5600000,hardware,operating,0,0,0,0,0,0,0,0,0,1,43,43,Failure
Food52,NY,New York,2009-01-01,2010-01-01,2013-03-28,2,2750000,hospitality,operating,0,0,0,0,0,0,0,0,0,1,12,50,Failure
FoodBox,CA,Los Angeles,2011-08-29,2011-09-07,2012-01-13,2,500000,social,operating,0,0,0,0,0,0,0,0,0,1,1,5,Failure
FoodEssentials,MO,Saint Louis,2008-01-01,2012-06-01,2013-04-05,4,800000,analytics,operating,0,0,0,0,0,0,0,0,0,1,53,63,Failure
Fooda,IL,Chicago,2011-01-01,2011-05-01,2011-05-01,1,1000000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,4,4,Failure
Foodem,MD,Baltimore,2010-01-01,2010-01-01,2013-05-14,3,875000,hospitality,operating,0,0,0,0,0,0,0,0,0,1,0,40,Failure
Foodily,CA,San Francisco,2010-01-01,2010-06-25,2010-06-25,1,5000000,hospitality,operating,0,0,0,0,0,0,0,0,0,1,5,5,Failure
Foodista,WA,Seattle,2008-02-01,2009-04-16,2010-04-08,2,1300000,hospitality,operating,0,0,0,0,0,0,0,0,0,1,14,26,Failure
Foodspotting,CA,San Francisco,2009-09-01,2010-08-25,2011-01-10,2,3750000,hospitality,acquired,0,0,0,0,0,0,0,0,0,1,11,16,Success
Footnote,UT,Lindon,2006-06-01,2006-06-16,2008-01-01,2,10000000,web,acquired,0,1,0,0,0,0,0,0,0,0,0,19,Success
ForSight VISION5,CA,Menlo Park,2010-01-01,2013-04-12,2013-06-17,2,17300000,biotech,operating,0,0,0,0,0,0,0,1,0,0,39,41,Success
Force10 Networks,CA,San Jose,1999-01-01,2003-02-01,2009-12-09,4,116167782,ecommerce,operating,0,0,0,0,0,0,1,0,0,0,49,131,Success
ForeScout Technologies,CA,Cupertino,2000-01-01,2001-12-01,2007-11-19,3,26380000,web,operating,0,1,0,0,0,0,0,0,0,0,23,94,Success
ForeSee,MI,Ann Arbor,2001-09-01,2007-04-04,2007-04-04,1,20000000,web,operating,0,1,0,0,0,0,0,0,0,0,67,67,Success
Formspring,CA,San Francisco,2009-11-25,2010-03-18,2011-01-11,2,14000000,web,operating,0,1,0,0,0,0,0,0,0,0,4,14,Success
Forrst,CA,Campbell,2010-01-25,2011-03-24,2011-03-24,1,205000,web,acquired,0,1,0,0,0,0,0,0,0,0,14,14,Success
Forte Design Systems,CA,San Jose,2001-01-01,2006-12-20,2010-08-27,2,8100000,software,operating,1,0,0,0,0,0,0,0,0,0,71,115,Success
Forterra Systems,CA,San Mateo,2005-06-01,2009-06-08,2009-06-08,1,1200000,games_video,operating,0,0,0,0,0,1,0,0,0,0,48,48,Failure
Fortify Software,CA,San Mateo,2002-10-01,2005-12-15,2005-12-15,1,10000000,software,acquired,1,0,0,0,0,0,0,0,0,0,38,38,Success
Fortisphere,VA,Chantilly,2006-01-01,2007-11-19,2007-11-19,1,10000000,software,closed,1,0,0,0,0,0,0,0,0,0,22,22,Failure
Fotolia,NY,New York,2005-01-01,2009-05-01,2012-05-16,2,225000000,advertising,operating,0,0,0,0,1,0,0,0,0,0,52,88,Success
Fotolog,NY,New York,2002-05-01,2006-10-04,2006-10-04,1,4000000,network_hosting,acquired,0,0,0,0,0,0,0,0,0,1,53,53,Success
Fotomoto,CA,San Francisco,2008-10-01,2008-12-01,2011-05-26,3,1822922,ecommerce,acquired,0,0,0,0,0,0,1,0,0,0,2,31,Success
Foundation Medicine,MA,Cambridge,2010-01-01,2011-10-18,2013-09-24,5,251462423,medical,ipo,0,0,0,0,0,0,0,0,0,1,21,44,Success
Fourier Systems,IL,Orland Park,1989-01-01,2008-03-18,2008-03-18,1,3500000,hardware,operating,0,0,0,0,0,0,0,0,0,1,230,230,Failure
Foursquare,NY,New York,2009-04-16,2009-09-04,2013-04-23,5,114332842,mobile,operating,0,0,1,0,0,0,0,0,0,0,5,48,Success
FourthWall Media,TX,Plano,1999-01-01,2006-08-03,2012-04-16,2,25071584,advertising,operating,0,0,0,0,1,0,0,0,0,0,91,159,Success
Fractal Analytics,CA,San Mateo,2000-01-01,2013-06-24,2013-06-24,1,25000000,analytics,operating,0,0,0,0,0,0,0,0,0,1,161,161,Success
Fracture,FL,Gainesville,2009-01-01,2012-05-16,2013-06-03,2,1250000,ecommerce,operating,0,0,0,0,0,0,1,0,0,0,40,53,Failure
Framehawk,CA,San Francisco,2008-08-01,2011-12-06,2012-01-13,2,16500000,software,operating,1,0,0,0,0,0,0,0,0,0,40,41,Success
Frankly,CA,San Francisco,2011-04-10,2013-09-24,2013-09-24,1,6000000,mobile,operating,0,0,1,0,0,0,0,0,0,0,29,29,Failure
FreeBorders,CA,San Francisco,1999-01-01,2005-10-27,2005-10-27,1,20000000,consulting,operating,0,0,0,0,0,0,0,0,1,0,81,81,Success
FreeMonee,CA,San Mateo,2009-06-01,2012-05-11,2012-08-07,2,45000000,advertising,operating,0,0,0,0,1,0,0,0,0,0,35,38,Success
FreePriceAlerts,NH,Milford,2008-01-01,2012-09-24,2012-09-24,1,2500000,web,operating,0,1,0,0,0,0,0,0,0,0,56,56,Failure
FreeWheel,CA,San Mateo,2007-02-01,2009-05-01,2010-04-15,2,28799998,enterprise,operating,0,0,0,1,0,0,0,0,0,0,27,38,Success
Freebeepay,GA,Alpharetta,2010-12-02,2012-11-26,2012-11-26,1,3000000,mobile,operating,0,0,1,0,0,0,0,0,0,0,23,23,Failure
Freedom Meditech,CA,San Diego,2006-01-01,2012-09-28,2013-08-06,2,9000000,medical,operating,0,0,0,0,0,0,0,0,0,1,80,91,Success
FreedomPop,CA,West Los Angeles,2011-01-01,2012-07-10,2013-07-11,3,16800000,mobile,operating,0,0,1,0,0,0,0,0,0,0,18,30,Success
Freeosk Inc,IL,Chicago,2010-01-01,2013-08-05,2013-08-05,1,6000000,advertising,operating,0,0,0,0,1,0,0,0,0,0,43,43,Failure
FreshPlanet,NY,New York,2009-01-01,2010-04-01,2010-04-01,1,1500000,games_video,operating,0,0,0,0,0,1,0,0,0,0,15,15,Failure
Freshdesk,CA,Walnut,2010-01-01,2011-11-30,2012-04-26,3,7051638,software,operating,1,0,0,0,0,0,0,0,0,0,22,27,Failure
Freshplum,CA,San Francisco,2011-01-01,2012-06-26,2012-06-26,1,1400000,analytics,operating,0,0,0,0,0,0,0,0,0,1,17,17,Failure
Frictionless Commerce,PA,Newton Square,1998-01-01,2005-02-07,2005-02-07,1,6200000,software,operating,1,0,0,0,0,0,0,0,0,0,85,85,Failure
FriendFeed,CA,Mountain View,2007-10-01,2008-02-26,2008-02-26,1,5000000,web,acquired,0,1,0,0,0,0,0,0,0,0,4,4,Success
Friendemic,UT,Murray,2009-10-01,2013-04-01,2013-04-01,1,250000,advertising,operating,0,0,0,0,1,0,0,0,0,0,42,42,Failure
Friendsignia,TN,Memphis,2012-01-29,2012-01-29,2012-01-29,1,15000,web,closed,0,1,0,0,0,0,0,0,0,0,0,0,Failure
Front Desk HQ,WA,Seattle,2012-11-30,2013-09-06,2013-09-06,1,3200000,mobile,operating,0,0,1,0,0,0,0,0,0,0,10,10,Failure
Front Flip,KS,Leawood,2011-01-01,2012-01-01,2013-01-24,2,7700000,mobile,operating,0,0,1,0,0,0,0,0,0,0,12,24,Success
Front Stream Payments,TN,Brentwood,2007-02-23,2008-04-01,2008-04-01,1,16000000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,14,14,Success
Fruition Partners,IL,Chicago,2003-01-01,2012-12-18,2012-12-18,1,12000000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,119,119,Success
Fuego Nation,CA,San Francisco,2007-01-01,2008-03-11,2008-03-11,1,1500000,web,operating,0,1,0,0,0,0,0,0,0,0,14,14,Failure
Fuhu,CA,El Segundo,2006-01-01,2008-02-01,2012-08-22,3,17750000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,25,79,Success
Fulcrum Bioenergy,CA,Pleasanton,2007-01-01,2008-04-28,2011-01-25,2,89000000,cleantech,operating,0,0,0,0,0,0,0,0,0,1,15,48,Success
Fulcrum Microsystems,CA,Calabasas,2000-01-01,2005-05-09,2010-03-15,4,81017493,semiconductor,acquired,0,0,0,0,0,0,0,0,0,1,64,122,Success
Full Capture Solutions,CT,East Hartford,2004-01-01,2006-09-25,2006-09-25,1,7000000,software,operating,1,0,0,0,0,0,0,0,0,0,32,32,Failure
Full Circle CRM,CA,San Mateo,2010-12-31,2012-09-13,2012-09-13,1,500000,software,operating,1,0,0,0,0,0,0,0,0,0,21,21,Failure
FullCircle GeoSocial Networks,VA,Reston,2010-01-01,2011-03-01,2012-08-06,2,3500000,social,operating,0,0,0,0,0,0,0,0,0,1,14,31,Failure
FullContact,CO,Denver,2010-01-01,2011-06-01,2012-07-09,4,8868000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,17,30,Success
Fullbridge,MA,Cambridge,2010-01-01,2011-04-13,2012-05-24,2,7500000,education,operating,0,0,0,0,0,0,0,0,0,1,15,28,Failure
Fullscreen,CA,Culver City,2011-01-01,2011-11-02,2013-06-17,2,30000000,photo_video,operating,0,0,0,0,0,0,0,0,0,1,10,29,Success
Fultec Semiconductor,CA,Mountain View,2001-01-01,2006-03-02,2006-03-02,1,12350000,semiconductor,operating,0,0,0,0,0,0,0,0,0,1,62,62,Success
Funambol,CA,Foster City,2002-01-01,2012-10-09,2012-10-09,1,5750000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,129,129,Failure
Fundamental Applied Biology,CA,Menlo Park,2003-01-01,2007-12-10,2007-12-10,1,21000000,biotech,operating,0,0,0,0,0,0,0,1,0,0,59,59,Success
Fundation,NY,New York,2011-11-21,2012-07-05,2013-03-28,2,3388973,finance,operating,0,0,0,0,0,0,0,0,0,1,8,16,Failure
FundersClub,CA,San Francisco,2012-07-01,2012-10-19,2012-10-19,1,6500000,finance,operating,0,0,0,0,0,0,0,0,0,1,3,3,Failure
Fundly,CA,Mountain View,2009-03-01,2010-07-01,2011-09-28,3,7800000,nonprofit,operating,0,0,0,0,0,0,0,0,0,1,16,30,Success
Fundraise.com,MA,Boston,2011-01-01,2011-01-01,2011-08-01,2,1450000,web,operating,0,1,0,0,0,0,0,0,0,0,0,7,Failure
Funium,UT,Mapleton,2010-01-01,2011-02-28,2012-08-07,3,3050000,games_video,closed,0,0,0,0,0,1,0,0,0,0,13,31,Failure
Funny Or Die,CA,San Mateo,2007-03-01,2007-04-01,2008-12-23,4,18000000,games_video,operating,0,0,0,0,0,1,0,0,0,0,1,21,Success
Funtactix,NY,New York,2006-01-01,2007-01-01,2007-01-01,1,6000000,games_video,operating,0,0,0,0,0,1,0,0,0,0,12,12,Failure
Furnsh,MA,Boston,2011-08-01,2011-10-01,2011-10-01,1,250000,ecommerce,operating,0,0,0,0,0,0,1,0,0,0,2,2,Failure
Fusion-io,UT,Salt Lake City,2006-01-01,2008-03-31,2010-04-21,3,111500000,enterprise,ipo,0,0,0,1,0,0,0,0,0,0,26,51,Success
FusionOne,CA,San Jose,1998-01-01,2008-02-26,2008-02-26,1,6000000,mobile,operating,0,0,1,0,0,0,0,0,0,0,121,121,Failure
FusionStorm,CA,San Francisco,1995-01-01,2006-10-02,2006-10-02,1,15000000,software,operating,1,0,0,0,0,0,0,0,0,0,141,141,Success
FutureAdvisor,CA,San Francisco,2010-01-01,2010-01-01,2012-08-22,3,5000000,finance,operating,0,0,0,0,0,0,0,0,0,1,0,31,Failure
Fuze Network,UT,Salt Lake City,2010-08-01,2011-02-22,2012-09-28,2,3700000,finance,operating,0,0,0,0,0,0,0,0,0,1,6,25,Failure
Fwix,CA,San Francisco,2008-10-01,2009-09-19,2011-03-01,2,6750000,hardware,operating,0,0,0,0,0,0,0,0,0,1,11,29,Failure
Fynanz,NY,New York,2007-04-01,2007-10-01,2012-04-09,4,9200000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,6,60,Success
G2 Microsystems,CA,Campbell,2004-01-01,2005-03-15,2009-10-07,3,21850000,hardware,operating,0,0,0,0,0,0,0,0,0,1,14,69,Success
